overlap 1311877814.225379005.pcd 1311877814.991204594.pcd 1311877815.626325917.pcd 1311877816.191596080.pcd 1311877816.726856674.pcd 1311877817.230681042.pcd 1311877817.759971404.pcd 1311877818.289499370.pcd 1311877818.789311350.pcd 1311877819.329949190.pcd 1311877819.825314155.pcd 1311877820.325350410.pcd 1311877820.825342532.pcd 1311877821.325501568.pcd 1311877821.825323763.pcd 1311877822.325299053.pcd 1311877822.825124819.pcd 1311877823.325110720.pcd 1311877823.825152571.pcd 1311877824.325294664.pcd 1311877824.825291830.pcd 1311877825.325706314.pcd 1311877825.825235831.pcd 1311877826.325274483.pcd 1311877826.825260740.pcd 1311877827.325477449.pcd 1311877827.825228917.pcd 1311877828.325219855.pcd 1311877828.825255886.pcd 1311877829.325196674.pcd 1311877829.826436479.pcd 1311877830.325467473.pcd 1311877830.825327741.pcd 1311877831.325501186.pcd 1311877831.825165174.pcd 1311877832.325579491.pcd 1311877832.825341801.pcd 1311877833.325693964.pcd 1311877833.824972489.pcd 1311877834.325080360.pcd 1311877834.825085055.pcd 1311877835.325089147.pcd 1311877835.826887247.pcd 1311877836.325154830.pcd 1311877836.824952923.pcd 1311877841.418954814.pcd 1311877842.686819475.pcd 1311877844.054608279.pcd 1311877845.026382454.pcd 1311877846.192321762.pcd 1311877848.028878587.pcd 1311877849.529534428.pcd 1311877851.497032403.pcd 1311877852.830864546.pcd 1311877853.833211808.pcd 1311877855.032650349.pcd 1311877856.136239127.pcd 1311877857.237007878.pcd 1311877858.272134596.pcd 1311877859.239050928.pcd 1311877860.041779563.pcd 1311877861.108458085.pcd 1311877862.275977410.pcd 1311877863.306565849.pcd 1311877864.411226960.pcd 1311877865.546452001.pcd 1311877866.450704245.pcd 1311877867.817044363.pcd 1311877868.786553198.pcd 1311877869.685458052.pcd 1311877870.915736758.pcd 1311877872.053070236.pcd 1311877873.220221819.pcd 1311877874.786229144.pcd 1311877875.785934123.pcd 1311877877.292452926.pcd 1311877878.759775829.pcd 1311877880.158773919.pcd 1311877881.264290439.pcd 1311877882.495384969.pcd 1311877883.900238365.pcd 1311877885.570354119.pcd 1311877887.201421467.pcd 1311877888.702302063.pcd 1311877890.142269515.pcd 1311877891.241621506.pcd 1311877892.173677233.pcd 1311877893.206246226.pcd 1311877894.176908622.pcd 1311877895.045540991.pcd 1311877896.080359449.pcd 1311877897.280676270.pcd 1311877898.517846122.pcd 1311877899.379783080.pcd 1311877903.919481409.pcd 1311877904.989713554.pcd 1311877906.225730388.pcd 1311877907.357351063.pcd 1311877908.592193168.pcd 1311877909.858177170.pcd 1311877910.826013154.pcd 1311877912.329261111.pcd 1311877913.363138834.pcd 1311877914.498730397.pcd 1311877915.230230277.pcd 1311877916.466059355.pcd 1311877918.036662534.pcd 1311877919.305554825.pcd 1311877921.341264479.pcd 1311877922.909657718.pcd 1311877924.376777023.pcd 1311877925.844092644.pcd 1311877926.813168768.pcd output.pcd 
1311877863.306565849.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0028865697644627395 9.67883352975672e-05 0.03369372754652957 0.0016169345426181815 0.003655183015355185 0.11309432307946322 0.3766091060743221 0.5504067956798242 0.31287114056513 0.028524091755341863 0.0 0.0 0.0 0.11118702353095233 0.36244384853194866 1.0 0.050449496415984875 0.008705256745292956 0.0 0.0 0.0 0.0 0.0186573749864781 0.08108015782192085 0.21403886336333772 0.19014922483930288 0.14877505821533696 0.03208248643539948 0.03376774215587477 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 
1311877864.411226960.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.03615207835011107 0.00018760366168237848 0.13215825221606825 0.009584841624136064 0.020764314372572343 0.3200006821951334 0.08573060966926327 0.0255013068300524 0.001918673812660689 0.0 0.0 0.0 0.0 0.0 0.009665852296226182 0.0450845708779425 1.0 0.031125152960940063 0.06917885024537707 0.0 0.009981367545419274 0.018713465252817252 0.06882069780034707 0.08324059743238807 0.10818335699697702 0.003261745481523171 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.26371958369042e-06 0.006983972678084907 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 
1311877865.546452001.pcd 1.191497474025355e-05 0.0 3.9716582467511835e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.03721046611381184 0.0005798621040256728 0.03513726050900772 0.09813967527722174 0.18012264480665968 0.039752327391732595 0.008300765735709974 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.006513519524671941 0.03410065770660566 1.0 0.08520001270930638 0.003066120166491914 0.0030621485082451623 0.004154354526101738 0.006430114701490166 0.004738188288374162 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0036261239792838304 0.07309837003145553 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 
1311877866.450704245.pcd 5.270797350005271e-05 6.081689250006082e-05 0.00012163378500012163 0.0001419060825001419 5.6762433000056766e-05 2.0272297500020273e-05 6.081689250006082e-05 4.45990545000446e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0063006300630063005 5.6762433000056766e-05 0.06158723980506159 0.0050640199155050645 0.010476723348010477 0.1068066266086068 0.0027935225955027934 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.09964239667209965 0.10190883953260191 1.0 0.09927344085759927 0.052367398902052366 0.018824855458518825 0.01638001638001638 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.000673040277000673 0.0005432975730005433 0.029273197590029273 0.0001337971635001338 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 
1311877867.817044363.pcd 0.01550573550982528 0.00797505240018404 0.0014668119059510092 0.0005662759100722396 0.00045223423373824684 0.000239880767461157 0.00022808335266798536 0.00012190661952944045 0.00206454758880504 0.0 0.003169572107765452 0.005462203049238477 9.437931834537325e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00023201582426570923 0.0 0.0 0.0033111410852835117 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.003802700034998997 0.17447196737621562 1.0 0.21191696192974246 0.041346006378468934 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.002331955657450264 0.0033819255740425414 0.005135807906627395 0.006984069557557621 0.0012583909112716433 0.005017833758695678 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 
1311877868.786553198.pcd 0.008967672985286909 0.004214645592099448 0.0005906128713428206 0.00041383078740347295 0.0003174041961638288 0.0002370487034641253 0.0002370487034641253 8.035549269970349e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0003334752947037695 0.0 0.016705906932268356 0.0008477504479818718 0.0005062396040081319 0.045477191093397186 0.000598648420612791 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.019892002217811598 0.004118219000859804 0.11018746936446841 0.302703158774418 1.0 0.1626596060973748 0.033664933666540775 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6.42843941597628e-05 0.007489131919612365 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 
1311877869.685458052.pcd 0.006856117766622525 0.0030912198577191957 3.849588863909334e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0016091281451141018 0.0 0.026758492193033785 0.00047349943026084816 0.0003349142311601121 0.0988497428474639 0.0016784207446644698 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.05057204890517693 0.005912968494964738 0.034965815650888486 0.05319746851036309 0.18606217855932985 1.0 0.2592351636845185 0.013743032244156324 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.0796710911274674e-05 0.0019517415540020325 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 
1311877870.915736758.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.013110262404371149 3.584215116626377e-05 0.05391854273778281 0.00218637122114209 0.0026045296514151674 0.15429249584828417 0.01062520659017686 0.0018478620156829324 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.01960963914918698 0.15892808073245426 0.00931099438074719 0.02628822664983413 0.0 0.038697575875842785 0.2760403184376008 1.0 0.14334470989761092 0.003791303101142568 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.9912306203479874e-05 0.0014854580427795987 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 
1311877872.053070236.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.015661621152019398 4.7734291837913435e-06 0.06475156687812958 0.001680247072694553 0.001236318158601958 0.20753438062369625 0.06980185495458083 0.018105616894120567 0.002114629128419565 0.0 0.0 0.0 0.0 0.0 0.01385249149136248 0.12230002911791803 0.17391511888225383 0.007785462998763682 0.0 0.0 0.0 0.017451657095941153 0.17054030444931334 1.0 0.13772775223993164 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 9.546858367582687e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 
1311877873.220221819.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.003892429739709872 0.0 0.09424964394578954 0.0003222210049428702 9.022188138400367e-05 0.2719223060712882 0.15329986531161993 0.2635832264633667 0.029953664619489215 0.00021911028336115174 6.444420098857404e-06 0.0 0.0 0.016401049151592094 0.11052180469540449 0.4523467355789989 0.2139418584418681 0.0 0.0 0.0 0.0 0.0 0.006689308062613986 0.18700418242864417 1.0 5.799978088971664e-05 0.0001482216622737203 0.0001288884019771481 0.0006573308500834553 0.0 6.444420098857404e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 
1311877874.786229144.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.7194419705076517e-05 0.001679255416788475 0.0 0.0 0.0 0.003569267586291293 0.0 0.0 0.0010945753931293298 0.2947807109981032 0.38546050350468086 0.40293971677011875 0.19981099878304973 0.0562244627402457 0.004874599732134966 0.04897714988884281 0.1615416516530808 0.2952430161330895 0.1881241969147931 0.004806613682872275 0.0 0.0 0.0 0.0 0.0 0.0 0.0 7.478465418896043e-05 1.0 0.40290572374548744 0.2468981365023897 0.12892874382176778 0.09564957270768039 0.06935256885287139 0.00010877767882030607 0.024332207031117215 0.0005982772335116834 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 
1311877875.785934123.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 7.727883392184137e-05 0.0018011912829475336 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.15002793927072558 0.36229506247696497 0.4317033443901511 0.1809929735706388 0.03868697316641105 0.0018130803343201247 0.03191615840972049 0.2818002401588377 0.3150539168479747 0.1811237531357373 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00016050219352997823 0.5537801238839153 1.0 0.3942468880408032 0.1825682728775071 0.05108725374802345 0.055807207142942065 0.00035072701549143393 0.009231848390816897 1.1889051372590981e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 
1311877877.292452926.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.458856725093199e-05 0.002362437842508172 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.013383119747201024 0.2559710465418381 0.29411444833149053 0.4027624209247947 0.07779731370878573 0.0013655011570507592 0.046010138543989075 0.3257686986048928 0.2592820847456603 0.05990683173521361 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0001389669319122454 0.5356148078329013 0.6540750542273136 1.0 0.2793356172246491 0.0788365446778686 0.06954992840181987 0.0010694411716724971 0.009413499126925145 0.0001873032560556351 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 
1311877878.759775829.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00015633602729762982 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.05261047179494151 0.3069691882081852 0.24867624168190378 0.2936126537021051 0.03327238494008252 0.00012914715298499853 0.01999061983836214 0.229304168734154 0.25734269536905496 0.10269237827880831 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0009787994752547258 0.45038370298873703 0.5302510212820913 0.537510450723564 1.0 0.03937628722326824 0.036772952507833793 0.0005913580162997302 2.0391655734473453e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 
1311877880.158773919.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.5096134160822186e-05 0.0024801268140314343 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.01909229698348727 0.016009686533028387 0.25093150989418517 0.12354424160178756 0.004264180300539895 0.14189951976789755 0.006159371545224294 0.010318263443281723 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.3037219450277552 0.13489199164712007 0.19983738791172154 0.0530536561397762 1.0 0.373534005229324 0.0037494369995145034 0.05120525974063957 2.3397422773881458e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 
1311877881.264290439.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.2096286440062901e-05 0.0014817950889077054 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.024906253780089514 0.01534413934921979 0.1973690576992863 0.09574210717309786 0.0012640619329865731 0.11600943510342325 0.0022499092778516996 0.013233337365428813 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6.048143220031451e-06 0.2625680416112254 0.18422644248215797 0.21856779968549656 0.06889439941937825 0.6098826660215314 1.0 0.009664932865610258 0.018543607112616427 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 
1311877882.495384969.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00051095009539547 0.00046202934158101004 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0001576335400688152 5.979203243989542e-05 0.0 0.0004674649808937278 0.00021198993319599286 3.2613835876306594e-05 1.6306917938153297e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00010327714694163754 0.001092563501856271 0.002109028053334493 0.0011414842556707308 0.004875768463507835 0.023514575666817052 1.0 0.0026308494273553982 0.0030928787689364083 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 
1311877883.900238365.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.002969318480986435 0.01905456554295801 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0055631562819644115 0.009391332870096632 0.016719679935089316 0.0055804197615050306 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.07074142328757073 0.02066006914023556 0.015614817244489713 3.0211089196082916e-05 0.08528590480054207 0.018351078751677793 0.0020931968943000306 1.0 0.04273142773291671 0.007224766187748971 0.0018946668795829142 0.0017349796938321903 0.00039706002943423264 0.0005481154754146472 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 
1311877885.570354119.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.8321161976817107e-05 4.0458802824024434e-05 0.00020633989440252464 0.0005219185564299153 0.0017761414439746727 0.001731636760868246 0.0006271114437723787 0.0008981854226933425 4.045880282402444e-06 0.0 9.305524649525621e-05 0.003475411162583699 0.004588028240244371 0.0034713652823012966 0.0014443792608176723 0.0009022313029757449 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00483482693747092 0.03620253676693706 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00144033338053527 1.6183521129609776e-05 0.0006028361620779642 0.0 2.4275281694414662e-05 0.0 0.006218517994052556 0.06274351141949709 1.0 0.08653328748002347 0.006712115388505654 0.0034389982400420773 0.0008779560212813303 0.0017397285214330509 0.0006149738029251714 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 
1311877887.201421467.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0002998124146648786 5.6721267639301354e-05 4.861822940511545e-05 0.0006766036925545233 0.0005955733102126642 0.0013126921939381172 0.001766462335052528 0.0026740026172813497 0.0023296234923284487 0.0021959233614643812 0.003913767467111794 0.004440464952333877 0.004614680274368874 0.004011003925922025 0.00495095636108759 0.005530323594831882 0.006603976160861515 0.006717418696140118 0.006243390959440242 0.0034599973259973825 0.0014423408056850916 0.000700912807257081 0.00012964861174697453 0.0 0.0 0.0 3.6463672053836585e-05 0.011522520369012362 0.04721640379060128 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.008415005206202066 0.143225252308353 1.0 0.041025682579683254 0.016270900774245305 0.0030345878187026227 0.008568962932651598 0.005177841431644795 0.0033951730201238956 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.8360633819650677e-05 0.0 3.241215293674363e-05 0.0 0.0 0.0 0.0 0.0 1.0 
1311877888.702302063.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.9612919422281847e-05 7.845167768912739e-06 0.0009453427161539849 0.0011336267426078908 0.0009296523806161595 0.001243459091372669 0.0010590976488032196 0.0010551750649187633 0.0016317948959338495 0.0027889571418484786 0.0019730596938815534 0.003675461099735618 0.0035342480798951884 0.004287384185710811 0.005511230357661198 0.006464418241584096 0.006782147536225062 0.008931723504907152 0.009888833972714506 0.009296523806161595 0.011242125412851954 0.008712058807377595 0.005075823546486542 0.0034165705633614975 0.001765162748005366 0.0015219625471690713 0.00033341963017879137 0.0005256262405171535 0.0010159492260741997 0.013250488361693616 0.06805290781143354 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.002314324491829258 0.009245530215663662 0.057877725215153726 1.0 0.14222896906650348 0.1061490424972738 0.08149168019958107 0.081542673790079 0.04170491185954012 0.009120007531361059 0.0022437179819090433 0.002561447276550009 6.276134215130191e-05 3.922583884456369e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 9.021942934249649e-05 0.0017298594930452587 0.000913962045078334 0.0010355621454964815 3.1380671075650955e-05 7.845167768912739e-05 3.9225838844563694e-05 3.922583884456369e-06 0.0 1.0 
