overlap 1311877977.913521548.pcd 1311877978.413261704.pcd 1311877978.913364175.pcd 1311877979.413486189.pcd 1311877979.913186829.pcd 1311877980.413271843.pcd 1311877980.913449772.pcd 1311877981.413966332.pcd 1311877981.913490229.pcd 1311877982.413358758.pcd 1311877982.913720969.pcd 1311877983.413326192.pcd 1311877983.913158829.pcd 1311877984.413260991.pcd 1311877984.913448964.pcd 1311877985.413186340.pcd 1311877985.913466362.pcd 1311877986.413805624.pcd 1311877986.913399450.pcd 1311877987.413251256.pcd 1311877987.913317487.pcd 1311877988.413341687.pcd 1311877988.913144100.pcd 1311877989.413183667.pcd 1311877990.045910435.pcd 1311877990.613360845.pcd 1311877991.381472609.pcd 1311877992.145355200.pcd 1311877992.915204959.pcd 1311877993.515915455.pcd 1311877994.245272196.pcd 1311877994.851547682.pcd 1311877995.482895018.pcd 1311877996.149588245.pcd 1311877996.881722927.pcd 1311877997.413414901.pcd 1311877997.913031100.pcd 1311877998.413085025.pcd 1311877998.913084884.pcd 1311877999.413111309.pcd 1311877999.912887758.pcd 1311878000.413021376.pcd 1311878000.913078958.pcd 1311878001.412900789.pcd 1311878001.913061553.pcd 1311878002.413051547.pcd 1311878002.912842635.pcd 1311878003.412829146.pcd 1311878003.916859696.pcd 1311878004.416857264.pcd 1311878004.916798830.pcd 1311878005.416898313.pcd 1311878005.916916207.pcd 1311878006.416765302.pcd 1311878006.916911054.pcd 1311878007.416739415.pcd 1311878007.916757408.pcd 1311878008.416883803.pcd 1311878008.916832658.pcd 1311878009.416624944.pcd 1311878009.916847863.pcd 1311878010.416760630.pcd 1311878010.916860226.pcd 1311878011.416686707.pcd 1311878011.916757612.pcd 1311878012.416841708.pcd 1311878012.916702147.pcd 1311878013.416594433.pcd 1311878013.916760920.pcd 1311878014.416698005.pcd 1311878014.916627300.pcd 1311878015.416753850.pcd 1311878015.916479078.pcd 1311878016.416706986.pcd 1311878016.916756461.pcd 1311878017.416621070.pcd 1311878017.916603725.pcd 1311878018.416634987.pcd 1311878018.916738987.pcd 1311878019.416709866.pcd 1311878019.916992351.pcd 1311878020.416806468.pcd 1311878020.917095002.pcd 1311878021.416795219.pcd 1311878021.918300567.pcd 1311878022.416870637.pcd 1311878022.916648841.pcd 1311878023.416579397.pcd 1311878023.916636780.pcd 1311878024.416954902.pcd 1311878024.919119424.pcd 1311878025.453110329.pcd 1311878025.952578753.pcd 1311878026.485283138.pcd 1311878027.252252402.pcd 1311878028.016929111.pcd 1311878028.785896213.pcd 1311878029.416843446.pcd 1311878029.918437257.pcd 1311878030.484353143.pcd 1311878031.020700170.pcd 1311878031.522514648.pcd 1311878032.020372911.pcd 1311878032.521522728.pcd 1311878033.052407257.pcd 1311878033.552322017.pcd 1311878036.751372637.pcd 1311878039.133184373.pcd 1311878040.130379780.pcd 1311878041.165624176.pcd 1311878042.301372353.pcd 1311878043.633576253.pcd 1311878044.873444295.pcd 1311878045.971172342.pcd 1311878047.105261052.pcd 1311878048.509209765.pcd 1311878049.976938677.pcd 1311878050.973596303.pcd 1311878052.113141470.pcd 1311878053.312896779.pcd 1311878054.610020637.pcd 1311878056.016844596.pcd 1311878057.483865679.pcd 1311878058.881670570.pcd 1311878059.920997722.pcd 1311878060.985125888.pcd 1311878062.689146021.pcd 1311878064.154318074.pcd 1311878066.028658109.pcd 1311878067.892915939.pcd 1311878069.630109597.pcd 1311878070.695859772.pcd 1311878071.764567719.pcd 1311878072.900498172.pcd 1311878073.836115400.pcd 1311878074.904122485.pcd 1311878076.104343784.pcd 1311878077.502955767.pcd 1311878078.472421449.pcd 1311878079.440795390.pcd 1311878080.540485521.pcd 1311878081.743486715.pcd 1311878082.710759201.pcd 1311878084.009107291.pcd 1311878084.976197947.pcd 1311878087.124652811.pcd 1311878087.624133648.pcd 1311878088.124396737.pcd output.pcd 
1311877982.913720969.pcd 0.0 0.0 0.0 0.0 0.03898452622750778 0.09723872855115726 0.15070333522797283 0.19481133762873282 0.23441990245918906 0.443055483788908 1.0 0.3087043448190884 0.3140305341690946 0.23327119445758326 0.16936487179385262 0.0981330513897777 0.04407222948721516 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.1924304514939167e-05 8.347013160457416e-05 7.1545827089635e-05 0.00011129350880609889 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 7.949536343292778e-05 0.0 0.0 0.0 0.0 1.9873840858231945e-05 0.04968460214557986 0.005067829418849146 0.0 0.03273221589350801 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.1924304514939167e-05 0.0 0.0 1.0 
1311877983.413326192.pcd 0.0 0.0 0.0 0.0 0.0 0.042123323499257216 0.0974033854330132 0.08381143682129182 0.0950976084363819 0.2478019793693637 0.33064674743163225 1.0 0.17141422384031135 0.09165358943778378 0.15884334525976607 0.01978950892390099 0.08861548762371059 0.034540623103801814 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00011717197079070156 0.0002720063607641286 0.000297114640219279 0.0008913439206578369 0.0005816751407109828 3.7662419182725504e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00015901910321595213 0.0 0.0 0.0 0.0 0.0 0.016010712865900865 0.00012135668403322662 0.0 0.0005021655891030067 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.184713242525056e-06 1.0 
1311877983.913158829.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.028974220554527995 0.11399417683655318 0.18843863111410036 0.25075886970450545 0.3682752639450605 0.18848288007646222 1.0 0.4555696168924839 0.3135215979185288 0.25325451118171277 0.14535784135862015 0.03675318813773817 0.011841022328026408 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0001371717833216811 0.00041594024620122657 0.00019469543439206352 0.0003805410763117605 6.194854730656567e-05 1.7699584944733046e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00011062240590458154 0.0 0.0 0.0 0.0 0.00012832199084931458 0.118432347761445 0.032514137543474604 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.3274688708549785e-05 1.0 
1311877984.413260991.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.05287577775606033 0.13294335004025484 0.1868522577612725 0.29559151344232387 0.11128019694621674 0.49043424034698274 1.0 0.4373118144461353 0.34838352390392824 0.22479884214984108 0.0782991516234567 0.061122202521395566 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.001321661756972464 0.0002931855305960043 0.0006142934926773423 0.0008935178075306797 0.0009586701476631252 0.00038160656363289447 0.00020011075897822516 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 9.307477161777915e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00015822711175022454 0.0 0.0 0.0 0.0 0.00025595562194889265 0.14424262731465323 0.04573694277297667 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 
1311877984.913448964.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.06197751227706778 0.15422276621787026 0.2336681549462584 0.20821213187379523 0.3663199520314769 0.47507172979053414 1.0 0.4008295383029648 0.36160734195907807 0.164505275050917 0.14117512970827406 0.030778150535929315 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 7.928681509819177e-05 1.4866277830910957e-05 0.00409318182944415 0.002750261398718527 0.001352831282612897 0.003448976456771342 0.0021357885817075407 0.0018632401548075064 0.0003072364085054931 0.0 0.0 4.9554259436369855e-06 0.0 0.0 0.0 1.9821703774547942e-05 0.0 0.0 0.0 4.9554259436369855e-06 0.0 9.910851887273971e-06 0.0 0.0 4.9554259436369855e-05 9.910851887273971e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 9.910851887273971e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 7.928681509819177e-05 0.1210808775068261 0.022641341136477387 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 
1311877985.413186340.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.04553471914124636 0.14977871078744331 0.03142415028188675 0.33879432547368876 0.4344951467867075 0.4608713059850887 1.0 0.41039680564422754 0.14280458377068161 0.18151125923841885 0.06317834070964042 0.018130566045902633 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.410494194539729e-06 0.0029920032895804703 0.001038814885351628 0.0008765000595154361 0.0011740772402151212 0.0008278056117645786 0.0012011297111878198 0.0004815339833140359 0.0 0.0 5.410494194539729e-06 0.0 0.0 0.0 0.0 0.0 2.1641976778158918e-05 5.410494194539729e-06 2.1641976778158918e-05 1.0820988389079459e-05 0.0 0.0 0.0 2.1641976778158918e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.6231482583619188e-05 2.1641976778158918e-05 1.0820988389079459e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.115741291809594e-05 0.0 0.0 0.0 0.0 0.002239944596539448 0.18918334000627618 0.03140250830510859 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 
1311877985.913466362.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.08144817794604828 0.14289517274017985 0.22486985328916234 0.3177531945101751 0.47816493137718885 0.4782536677709418 1.0 0.48532300047326077 0.42390558447704685 0.22240889730241362 0.11766445811642215 0.007365120681495504 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.36630383341221e-05 6.507335541883578e-05 0.005123047799337435 0.004519640321817321 0.0006566493137718883 0.004714860388073829 0.0030229531471840983 0.002904637955513488 0.0009820160908660671 0.0 9.46521533364884e-05 0.00014197823000473261 3.5494557501183154e-05 5.915759583530525e-06 2.9578797917652626e-05 0.00021296734500709892 0.0 7.098911500236631e-05 4.1410317084713675e-05 1.183151916706105e-05 5.915759583530525e-05 4.73260766682442e-05 2.36630383341221e-05 2.9578797917652626e-05 0.00020113582584003787 5.324183625177473e-05 8.282063416942735e-05 1.183151916706105e-05 7.690487458589684e-05 5.915759583530525e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.183151916706105e-05 5.324183625177473e-05 6.507335541883578e-05 0.00017155702792238524 7.098911500236631e-05 5.915759583530525e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0008400378608613345 0.0 0.0 0.0 0.0 0.0012245622337908187 0.15779697113109323 0.000473260766682442 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 
1311877986.413805624.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0641934555450482 0.060087752788529875 0.11558228732870879 0.22736430329337273 0.1656025515268633 0.5111453089849692 1.0 0.5664988751901604 0.40524284732541954 0.2374964023706175 0.07028446235264403 0.01622310588484062 0.0 0.0 0.0 0.0 0.0 0.0018384620354652836 0.009626962543538658 0.005274565200791772 0.003994102824653012 0.0024082090560407867 0.0010983782767795783 0.0053567967295346285 0.009480120527926414 0.008505089544261121 0.008434605376767244 0.0065726486188040015 0.006314206671326453 0.0022907354435509923 0.0037356608771754647 0.0036945451128040365 0.003812018725293831 0.003706292474053016 0.003765029280297913 0.003553576777816283 0.0029485876734938413 0.00128046237613876 0.0010337677899101914 0.002831114061004047 0.0011218729992775373 0.0034126084428285296 0.0026842720453918037 0.0028839771866244544 0.003424355804077509 0.004217302688383622 0.003042566563485677 0.002419956417289766 0.0020146724541999753 9.397888999183559e-05 1.7621041873469173e-05 2.936840312244862e-05 4.1115764371428066e-05 2.936840312244862e-05 2.936840312244862e-05 3.5242083746938345e-05 2.3494722497958897e-05 1.1747361248979448e-05 5.873680624489724e-06 5.873680624489724e-06 8.810520936734586e-05 0.0012745886955142702 0.003982355463404033 0.004745933944587697 0.0034067347622040397 0.0008516836905510099 0.0 0.0 0.0 0.0 0.0 5.873680624489724e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0013744412661305953 0.0010102730674122326 0.0 0.0 0.0 0.002590293155399968 0.10565576707332115 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.936840312244862e-05 0.0 0.0 0.0 1.0 
1311877986.913399450.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.021801790920221147 0.10891562031612871 0.2226132501743155 0.24944960223123844 0.49610466616522364 0.605992061095525 1.0 0.4222772467483982 0.2986038289017849 0.16572874860684855 0.06644303039952565 0.002344337628540526 0.0008454988168506816 0.013462098044921243 0.008164004809460803 0.010266771347472562 0.0036345468620464366 0.0203029521085313 0.0010651088991495599 0.0002800028549310699 0.0003623566357931493 0.0021686495627014236 0.008713030015207998 0.0025749282149543484 0.01003618076105874 0.007395369521414728 0.006330260622265168 0.0024651231738049093 4.392201645977567e-05 0.00024706134258623816 0.0003678468878506212 0.00025804184670118207 0.00020313932612646247 0.000269022350816126 0.00039529814813798103 1.0980504114943918e-05 5.490252057471959e-06 0.0 1.0980504114943918e-05 0.0 0.00012627579732185504 5.490252057471959e-06 2.7451260287359793e-05 0.0005215739454598361 0.0003184346193333736 9.33342849770233e-05 3.294151234483175e-05 2.1961008229887836e-05 0.0 0.0 5.490252057471959e-06 0.0 2.1961008229887836e-05 1.6470756172415875e-05 1.6470756172415875e-05 5.490252057471959e-06 0.0 0.0 0.0 0.0 0.0 0.0002141198302414064 0.0003843176440230371 0.00010980504114943917 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.009245584464782778 0.0012188359567587748 0.0 0.0 0.0 0.014609560724932882 0.15307920786643314 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0980504114943918e-05 0.0 0.0 0.0 1.0 
1311877987.413251256.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.05462393734656197 0.0903585123866334 0.2830360947105728 0.5004260758414998 0.48473735467770407 1.0 0.33739119849047416 0.0573376346703999 0.05252906445918802 0.029282569440217503 0.05499421754215107 0.02011179418507923 0.01663217481283097 0.029505752023860247 0.04454014243106701 0.031585407916894924 0.029034025199342627 0.016434353886420353 0.006989672733175077 0.001425325136445716 0.004448434678515633 0.00798384969667458 0.008551950818674296 0.008836001379674153 0.007304157282853491 0.005660721894211455 0.0016028567370706271 0.002414429768498793 0.00232820013390955 0.002389068111266663 0.002444863757177349 0.002449936088623775 0.0021760301905167693 0.001881834966624059 0.0010651896037494673 0.0008369346886602958 0.0017600990119098342 0.0009231643232495384 0.002160813196177491 0.0018057499949276686 0.001871690303731207 0.0022267535049810294 0.00200864325278471 0.0013999634792135856 0.0013644571590886035 0.0010804065980887455 0.0 0.000573173453446142 0.0007405603911782012 0.000867368677338852 0.000715198733946071 0.0008927303345709822 0.0009282366546959645 0.0006644754194818106 0.0004565098301783432 0.0003702801955891006 9.637429748209467e-05 0.0 0.00023332724653559763 0.0014760484509099762 0.0020644388986953963 0.0010601172723030414 6.594030880353845e-05 0.0 0.0 0.00014709761194635503 0.00015216994339278106 0.00026883356666057985 0.0005579564591068639 0.0003043398867855621 0.00019274859496418934 2.028932578570414e-05 0.00011159129182137278 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.008602674133138555 0.0020847282244811005 0.0 0.0 0.0 0.003895550550855195 0.08674701239677805 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00010651896037494674 7.10126402499645e-05 0.0 0.0 0.0 1.0 
1311877987.913317487.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.04348955283165876 0.21674500557623658 0.3851931822232633 0.4509062020991093 0.4526070815658276 1.0 0.42286206071223054 0.2701444729056012 0.04647373057865549 0.041666454481104453 0.11535934898074543 0.08194776161206707 0.08234497298453422 0.028639958445579497 0.053592980562105014 0.008494212426605014 0.004450804353029246 0.0010286756056200317 5.092453493168474e-05 0.0 0.0 0.0 0.0 0.0 0.0 3.055472095901084e-05 0.0 1.0184906986336947e-05 5.092453493168474e-06 0.0 5.092453493168474e-06 1.0184906986336947e-05 1.0184906986336947e-05 0.0 1.0184906986336947e-05 5.092453493168474e-06 1.0184906986336947e-05 0.0 4.073962794534779e-05 2.0369813972673895e-05 1.0184906986336947e-05 0.0 0.0 2.0369813972673895e-05 0.0 0.0 0.0001324037908223803 0.0001324037908223803 0.000290269849110603 0.00013749624431554878 0.00020369813972673895 0.0002138830467130759 9.166416287703252e-05 0.00010184906986336948 9.166416287703252e-05 7.638680239752711e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 7.129434890435864e-05 4.583208143851626e-05 7.638680239752711e-05 0.0002444377676720867 9.675661637020099e-05 8.147925589069558e-05 4.073962794534779e-05 0.00018332832575406504 2.0369813972673895e-05 1.0184906986336947e-05 0.0 4.583208143851626e-05 7.638680239752711e-05 1.0184906986336947e-05 2.0369813972673895e-05 0.0001731434187677281 0.00012221888383604336 0.00010184906986336948 0.006126221552281674 4.073962794534779e-05 0.0012731133732921183 0.0012629284663057815 0.002459655037200373 0.0024240078627481934 0.0030911192703532635 0.0012731133732921183 0.0003819340119876355 2.0369813972673895e-05 2.546226746584237e-05 5.092453493168474e-06 5.092453493168474e-06 0.0 0.0 0.0 0.026664086490230127 0.064322780072211 0.0016805096527455962 0.011733012848260163 0.0064266763083786135 0.000677296314591407 0.0520295973397023 0.0411419317713081 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.527736047950542e-05 5.601698842485321e-05 0.0009471963497293361 0.0004634132678783311 2.0369813972673895e-05 0.0 0.0 1.0 
1311877988.413341687.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.021348119240354707 0.15702942369737832 0.3089488224725179 0.08151407430304669 0.5277284055563068 1.0 0.38642510770657446 0.06820289407082553 0.03688104943876664 0.16852939471803094 0.10704487934931706 0.05722455130310465 0.012055408512200305 0.042208419466393615 0.0030235119105117753 0.0017773999729526091 0.00021251521415737717 0.000130407063232936 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.4489673692548443e-05 1.4489673692548443e-05 4.829891230849482e-06 4.829891230849482e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.829891230849482e-06 4.829891230849482e-06 0.0 0.0 0.0 1.9319564923397926e-05 1.4489673692548443e-05 0.0 1.9319564923397926e-05 2.4149456154247406e-05 9.659782461698963e-06 0.0 0.0 1.4489673692548443e-05 7.72782596935917e-05 0.0005844168389327872 0.014634570429473928 7.244836846274222e-05 0.002637120612043817 0.0022217499661907614 0.0030041923455883775 0.0028689553911245918 0.003946021135604026 0.001545565193871834 0.00042986031954560385 0.0 9.659782461698963e-06 0.0 0.0 0.0 1.4489673692548443e-05 7.244836846274222e-05 0.06090975831224281 0.11342999555650007 0.0023859662680396436 0.04020401460559108 0.032331291899306426 0.027853982728308958 0.061059484940399145 0.006636270551187188 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.829891230849482e-06 0.0 1.4489673692548443e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00011591738954038754 0.00011108749830953807 0.0 0.0 0.0 1.0 
1311877988.913144100.pcd 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.030308188411964407 0.1315451029343622 0.06836127738848384 0.3730365873263544 0.46946958306145803 1.0 0.17796249538994013 0.09800278022071549 0.29188534899335206 0.207395954495163 0.13839163285956102 0.053401042109941656 0.07834737628490643 0.020227524185083265 0.00911136958968103 0.0018109260782811806 3.309786566049155e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.728266522927364e-06 0.0001465762622107483 0.00021750026005465877 0.0003215221235590608 0.00016548932830245776 0.00021277199353173139 0.000260054658761005 0.00011347839655025674 8.03805308897652e-05 5.201093175220101e-05 4.728266522927364e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.8913066091709457e-05 1.4184799568782093e-05 3.7826132183418914e-05 0.0003215221235590608 5.673919827512837e-05 6.61957313209831e-05 0.0003451634561736976 0.00021750026005465877 0.00017021759482538511 0.00023168505962344084 0.00017021759482538511 0.00036407652226540704 0.0005768485157971384 0.0003073373239902787 0.0007281530445308141 0.0032672321673428086 0.008439955743425345 0.02383991980859977 0.009499087444561075 0.005872507021475786 0.03186851636453043 0.031069439322155713 0.030861395595146907 0.026393183730980548 0.02570758508515608 0.02936726337390186 0.022364700653446434 0.0010354903685210928 0.000959838104154255 0.00042081572054053544 0.0003026090574673513 4.728266522927364e-06 0.00014184799568782094 0.01700757468296973 0.12281672293303829 0.19600556044143097 0.0005342941170907922 0.06191192185121091 0.05325446584773091 0.061840997853367 0.051051093648046754 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.364133261463682e-05 0.0 4.728266522927364e-06 0.0 4.728266522927364e-06 3.309786566049155e-05 0.0 0.0 0.0 0.0 0.0 0.00032625039008198813 0.00031206559051320603 0.003286145233434518 0.0018629370100333815 2.8369599137564186e-05 0.0 0.0 1.0 
