overlap box_map.pcd p2at_met_000.pcd p2at_met_001.pcd p2at_met_002.pcd p2at_met_003.pcd p2at_met_004.pcd p2at_met_005.pcd p2at_met_006.pcd p2at_met_007.pcd p2at_met_008.pcd p2at_met_009.pcd p2at_met_010.pcd p2at_met_011.pcd p2at_met_012.pcd p2at_met_013.pcd p2at_met_014.pcd p2at_met_015.pcd p2at_met_016.pcd p2at_met_017.pcd p2at_met_018.pcd p2at_met_019.pcd p2at_met_020.pcd p2at_met_021.pcd p2at_met_022.pcd p2at_met_023.pcd p2at_met_024.pcd p2at_met_025.pcd p2at_met_026.pcd p2at_met_027.pcd p2at_met_028.pcd p2at_met_029.pcd p2at_met_030.pcd p2at_met_031.pcd p2at_met_032.pcd p2at_met_033.pcd p2at_met_034.pcd p2at_met_035.pcd p2at_met_036.pcd p2at_met_037.pcd p2at_met_038.pcd p2at_met_039.pcd p2at_met_040.pcd p2at_met_041.pcd p2at_met_042.pcd p2at_met_043.pcd p2at_met_044.pcd p2at_met_045.pcd p2at_met_046.pcd p2at_met_047.pcd p2at_met_048.pcd p2at_met_049.pcd p2at_met_050.pcd p2at_met_051.pcd p2at_met_052.pcd p2at_met_053.pcd p2at_met_054.pcd p2at_met_055.pcd p2at_met_056.pcd p2at_met_057.pcd p2at_met_058.pcd p2at_met_059.pcd p2at_met_060.pcd p2at_met_061.pcd p2at_met_062.pcd p2at_met_063.pcd p2at_met_064.pcd p2at_met_065.pcd p2at_met_066.pcd p2at_met_067.pcd p2at_met_068.pcd p2at_met_069.pcd p2at_met_070.pcd p2at_met_071.pcd p2at_met_072.pcd p2at_met_073.pcd p2at_met_074.pcd p2at_met_075.pcd p2at_met_076.pcd p2at_met_077.pcd p2at_met_078.pcd p2at_met_079.pcd p2at_met_080.pcd p2at_met_081.pcd p2at_met_082.pcd p2at_met_083.pcd p2at_met_084.pcd p2at_met_085.pcd p2at_met_086.pcd p2at_met_087.pcd p2at_met_088.pcd p2at_met_089.pcd p2at_met_090.pcd p2at_met_091.pcd p2at_met_092.pcd p2at_met_093.pcd p2at_met_094.pcd p2at_met_095.pcd p2at_met_096.pcd p2at_met_097.pcd p2at_met_098.pcd p2at_met_099.pcd p2at_met_100.pcd p2at_met_101.pcd 
p2at_met_062.pcd 0.4479295441259619 0.0 0.0 9.58322552204621e-06 9.58322552204621e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 9.58322552204621e-05 2.8749676566138632e-05 0.0016674812408360405 0.00012458193178660072 9.58322552204621e-06 0.0 0.00015333160835273937 0.00029707999118343254 0.0 8.62490296984159e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0037278747280759758 0.0009679057777266673 0.003095381843620926 0.0 0.0 0.0 0.0001916645104409242 0.0 0.0 0.0 0.0 0.00022041418700706282 0.0001916645104409242 0.0 0.020795599382840275 0.014940248588870043 0.0024724721846879224 0.00031624644222752495 0.002817468303481586 0.0024820554102099684 0.0038045405322523454 0.0212364277568544 0.03773874210581798 0.00011499870626455453 0.00044082837401412565 0.00581701789188205 0.0053091069392136 0.21211511370497083 0.8240519794152316 1.0 0.037374579535980224 0.016444814995831298 0.030714237798158104 0.002050810261717889 0.07184544173878044 0.021207678080288263 0.24526349078572865 0.06991921340884916 0.05654103058007264 0.0009679057777266673 0.0023862231549895063 0.00015333160835273937 0.00042166192297003323 0.0012649857689100998 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0028941341076579555 0.004504115995361719 0.0010829044839912219 0.0 0.0 0.0 0.0 0.0 0.0 0.0 9.58322552204621e-06 0.6647500215622574 0.0 0.0033062128051059426 0.0 0.0 0.0 0.0 
p2at_met_063.pcd 0.42453897271203217 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00020198347775151994 9.089256498818396e-05 0.0 0.0 5.0495869437879985e-05 0.0 0.0 0.02950978609949706 0.00010099173887575997 0.0 0.0 2.019834777515199e-05 0.0004544628249409198 0.0 0.31791189480700477 0.19035932860691995 0.41272293926356823 0.0 0.0 1.0099173887575996e-05 0.00011109091276333596 0.0 0.0 0.0 0.0 0.00018178512997636792 1.0099173887575996e-05 0.0 0.09862853218606718 0.018693570865903168 0.0033125290351249267 0.0011715041709588155 7.069421721303197e-05 1.0099173887575996e-05 1.0099173887575996e-05 0.00022218182552667193 0.0011008099537457836 0.0 0.00021208265163909592 0.01155345492738694 0.07786463067321094 0.13317780605546467 0.05829243167908865 0.07783433315154821 1.0 0.5759053909390212 0.37594174796501645 0.1354299218323941 0.48145791674241045 0.30514653901310873 0.3634389706921974 0.14543820315498193 0.11102021854612293 0.012684562402795451 0.02361186854915268 0.0014441818659233674 0.0016461653436748874 0.007069421721303197 0.00010099173887575997 4.039669555030398e-05 0.0 0.0 0.0 0.0 0.0005554545638166798 0.17522066694944355 0.1269870124623806 0.006342281201397726 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0002625785210769759 0.3175079278515017 0.0 0.00015148760831363995 0.0 0.0 0.0 0.0 
p2at_met_064.pcd 0.44091917200591424 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0267783801544275e-05 0.0 0.0 0.0 0.0 0.0 2.053556760308855e-05 0.0 0.0 0.007546821094135042 2.053556760308855e-05 2.053556760308855e-05 0.0 0.0 0.0001232134056185313 0.0 0.27668597010021356 0.1704554788894365 0.2413750616067028 0.0 0.0 0.0 4.10711352061771e-05 0.0 0.0 0.0 0.0 2.053556760308855e-05 0.0 0.0 0.0024848036799737143 0.0006468703794972893 9.241005421389847e-05 4.10711352061771e-05 0.00022589124363397403 8.21422704123542e-05 8.21422704123542e-05 0.0010575817315590602 0.0021562345983242976 0.0 4.10711352061771e-05 0.004733448332511911 0.06652497125020536 0.03788812222769837 0.22806801379990144 0.011489650073928043 0.5803659438146871 1.0 0.556010760637424 0.11417775587317233 0.22913586331526203 0.1250924100542139 0.07115574174470182 0.01628470510924922 0.013964185970100214 0.0006982092985050107 0.0006263348118942007 0.00014374897322161985 0.0004004435682602267 0.0004928536224741252 1.0267783801544275e-05 0.0 0.0 0.0 0.0 2.053556760308855e-05 0.00010267783801544274 0.007516017742730409 0.0029776573024478396 8.21422704123542e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0011089206505667817 0.1664407754230327 0.0 0.00023615902743551832 0.0 0.0 0.0 0.0 
p2at_met_065.pcd 0.4554656894998431 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.0367753494822298e-05 1.0122584498274099e-05 0.0 0.0 5.06129224913705e-05 0.0 0.0 0.0710099302553928 0.0009920132808308617 8.098067598619279e-05 0.0 2.0245168996548198e-05 0.00034416787294131937 0.0 0.8187045116359108 0.5560538116591929 0.3253297431900313 0.0 0.0 0.0 8.098067598619279e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0010325036188239582 0.0012653230622842624 8.098067598619279e-05 3.0367753494822298e-05 5.06129224913705e-05 2.0245168996548198e-05 0.0 0.000101225844982741 0.0002530646124568525 0.0 8.098067598619279e-05 0.002145987913634109 0.009910010223810344 0.012238204658413385 0.02120681452388424 0.007348996345746996 0.36023241454008037 0.5159987447995222 1.0 0.454797598922957 0.45395742440960024 0.05925760965289658 0.022897286135096014 0.008553583901041615 0.014647379769002622 0.0016601038577169524 0.0006883357458826387 3.0367753494822298e-05 0.0005466195629068014 0.000921155189342943 5.06129224913705e-05 5.06129224913705e-05 0.0 0.0 0.0 9.11032604844669e-05 0.0002530646124568525 0.009920132808308618 0.007764022310176234 0.0002834323659516748 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.013017643664780492 0.03069167619876707 0.0 8.098067598619279e-05 0.0 0.0 0.0 0.0 
p2at_met_066.pcd 0.39139809651735136 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.09976051819973313 0.0015818170571133164 0.00044184833997578673 0.0 8.836966799515734e-06 0.0005478919415699755 0.00014139146879225175 0.3355749772448105 0.03988123116621451 0.06010021120350651 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 9.720663479467308e-05 0.0 0.0 0.0017585563931036311 0.0014050777211230018 7.953270119564161e-05 7.069573439612588e-05 0.0 0.0 0.0 1.767393359903147e-05 2.6510900398547203e-05 0.0 0.0 0.0017055345923065368 0.0024390028366663426 0.056105902210125395 0.0014757734555191275 0.005364038847306051 0.4978481985843179 0.32611058580252916 0.4953119891128569 1.0 0.9144758353142868 0.5927572220111169 0.0690785694718145 0.10622917789697864 0.11371408877616847 0.009402532674684742 0.0019352957290939459 0.0003623156387801451 0.001767393359903147 0.0034110691846130736 1.767393359903147e-05 5.3021800797094407e-05 0.0 0.0 0.0 0.00011488056839370455 0.000733468244359806 0.033527452037362696 0.07339100926997817 0.0011929905179346241 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.012053622714539462 0.23837717941693692 0.0 0.0 0.0 0.0 0.0 0.0 
p2at_met_067.pcd 0.4902192193078217 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00022620206729019758 3.9339489963512624e-05 0.0 0.0 1.9669744981756312e-05 2.9504617472634466e-05 0.0 0.05252805397378023 0.00047207387956215146 0.0001573579598540505 2.9504617472634466e-05 7.867897992702525e-05 0.0009638175041060593 0.0006491015843979583 0.8808701895179929 0.5495726747902714 0.7987588390916511 0.0 0.0 0.0 0.00023603693978107573 9.834872490878156e-06 0.0 9.834872490878156e-06 0.0 0.00020653232230844127 1.9669744981756312e-05 0.0 0.020063139881391436 0.010120083793113622 0.001131010336450988 0.0008359641617246432 9.834872490878156e-06 0.0 0.0 2.9504617472634466e-05 8.85138524179034e-05 0.0 7.867897992702525e-05 0.0027537642974458836 0.004228995171077607 0.043430796919717934 0.004189655681114094 0.01818467923563371 0.262492746781538 0.09511305185928265 0.22936889623226034 0.8126653487937529 1.0 0.499798385113937 0.10745581683533473 0.12357517284788402 0.13230853961978384 0.013463940440012196 0.009136596544025807 0.0011900195713962568 0.002517727357664808 0.012254251123634182 0.00018686257732668495 8.85138524179034e-05 0.0 9.834872490878156e-06 9.834872490878156e-06 4.917436245439078e-05 0.0014752308736317233 0.07751846497310162 0.19133744431003452 0.004228995171077607 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.007740044650321108 0.10276458265718585 0.0 3.9339489963512624e-05 0.0 0.0 0.0 0.0 
p2at_met_068.pcd 0.39907022981112217 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.847611250804047e-05 5.847611250804047e-05 0.00014619028127010116 6.822213125938055e-05 1.9492037502680156e-05 9.746018751340078e-06 0.0001754283375241214 0.0 0.0 0.0024657427440890394 0.0 0.0 0.0 0.0001754283375241214 0.006880689238446095 0.00011695222501608094 0.5207005438278464 0.006968403407208156 0.7498099526343489 0.0 3.898407500536031e-05 0.00016568231877278131 0.0018517435627546147 0.00015593630002144125 0.0 3.898407500536031e-05 0.0 0.0024559967253376994 0.000497046956318344 0.0001364442625187611 0.10032551702629476 0.15734947274038555 0.008673956688692669 0.006948911369705475 3.898407500536031e-05 1.9492037502680156e-05 0.00010720620626474086 0.000126698243767421 6.822213125938055e-05 9.746018751340078e-05 0.0003411106562969027 0.050513615188195624 0.010710874607722746 0.14587840867005827 0.01012611348264234 0.02261076350310898 0.2821569888700466 0.04324308519969593 0.05830068417051634 0.283229050932694 0.392559889285227 1.0 0.42120343839541546 0.19667465840204276 0.5624135040835818 0.1898232072198507 0.05910960372687757 0.013147379295557765 0.0596261427206986 0.33601348848995183 0.0014911408689550318 0.0003021265812915424 0.0 3.898407500536031e-05 3.898407500536031e-05 0.00018517435627546147 0.02045689335906282 0.779330643432158 0.5658733407403076 0.037054363292594976 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.000253396487534842 0.10900921973373877 0.0 9.746018751340078e-06 0.0 0.0 0.0 0.0 
p2at_met_069.pcd 0.40735211239754404 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.966156158234544e-05 0.0001285334335234969 0.0001285334335234969 0.0009392827834409389 0.00021751811827053322 4.943593597057573e-05 4.943593597057573e-05 0.00039548748776460586 2.966156158234544e-05 7.909749755292116e-05 0.00101838028099386 0.0 0.0 0.0 6.921031035880602e-05 0.0004548106109292967 4.943593597057573e-05 0.05987680564756132 0.029562689710404287 0.18561216519512364 0.0 0.00011864624632938175 0.00010875905913526661 0.001206236837682048 0.0001878565566881878 0.0 4.943593597057573e-05 0.0 0.002481683985722902 0.00042514904934695127 8.898468474703632e-05 0.4743180312632859 0.35274517752444606 0.09026013189507717 0.06568058453050692 1.977437438823029e-05 6.921031035880602e-05 0.00015819499510584233 0.00033616436459991495 0.0007217646651704057 0.00020763093107641808 0.0006327799804233693 0.23614557894424615 0.053074420858010105 0.656103855014287 0.06897301786614726 0.11386084772743002 0.36539088994571933 0.02541995827607004 0.02668551823691678 0.03913348691430775 0.1307382762677846 0.34795977892249436 1.0 0.503000761313414 0.3038036009135761 0.15064118408953836 0.14226673653612285 0.05067183436984012 0.04088351904766613 0.14892081351776232 0.0007217646651704057 0.0002768412414352241 0.0 3.954874877646058e-05 2.966156158234544e-05 7.909749755292116e-05 0.0042416033062753974 0.17887899071593122 0.16676718640314017 0.08685893950030156 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.932312316469088e-05 0.36453070465983134 0.0 0.0 0.0 0.0 0.0 0.0 
p2at_met_070.pcd 0.4237352346907056 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00011656823127137084 0.00023313646254274168 0.0005051290021759403 0.0013696767174386074 0.0003594187130867268 9.714019272614237e-05 0.00021370842399751321 0.0011365402548958658 0.00045655890581286913 0.0003205626359962698 4.8570096363071186e-05 0.0 0.0 0.0 5.828411563568542e-05 0.0007479794839912962 3.8856077090456945e-05 0.01758237488343177 0.0011559682934410942 0.1824487099782406 0.0 6.799813490829966e-05 0.0009034037923531241 0.029384908299658067 0.0003011345974510413 0.0 6.799813490829966e-05 0.0 0.035485312402859806 0.002962775878147342 0.0018942337581597762 0.2580529219769972 0.8218254585017096 0.02162340690083929 0.018029219769972023 0.00017485234690705628 0.00017485234690705628 0.0005245570407211688 0.00037884675163195525 8.742617345352814e-05 0.0005828411563568542 0.0019428038545228473 0.3071961454771526 0.006246114392290955 0.20473267018961766 0.009704305253341622 0.019797171277587816 0.16394350326391047 0.0046433012123096055 0.008684333229717128 0.02867578489275723 0.08095663661796705 0.20598577867578488 0.5877953061858875 1.0 0.5953916692570718 0.32567221013366493 0.5325225365247125 0.19905968293441095 0.08946611750077713 0.37529142057817844 0.0010782561392601803 0.0003399906745414983 0.0 1.9428038545228472e-05 0.0 0.0001359962698165993 0.002098228162884675 0.34513910475598386 0.2465806652160398 0.2746347528753497 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.15561858874728007 0.0 5.828411563568542e-05 0.0 0.0 0.0 0.0 
p2at_met_071.pcd 0.3889800953944492 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6.800011657162841e-05 0.00010685732604113036 0.00017485744261275878 0.0006994297704510351 6.800011657162841e-05 4.857151183687743e-05 4.857151183687743e-05 0.00018457174498013424 0.0002234289544496362 0.00018457174498013424 6.800011657162841e-05 0.0 0.0 0.0 9.714302367375487e-05 0.006129724793813933 0.0001457145355106323 0.199803771092179 0.0010491446556765527 0.39096181307739386 0.0 3.885720946950195e-05 0.001836003147433967 0.013464023081182426 0.0009228587249006712 0.0 0.00041771500179714596 0.0 0.043860075188700325 0.010578875278071906 0.0037205778067048115 0.23461011647448538 0.449228198676912 0.07132240798127082 0.1533208342642873 6.800011657162841e-05 0.00010685732604113036 0.00012628593077588132 7.77144189390039e-05 1.9428604734750975e-05 0.0001457145355106323 0.000378857792327644 0.012793736217833517 0.0014085738432694456 0.09171272865039197 0.0018651460545360936 0.010559446673337154 0.04627893647817682 0.006868011773734469 0.042830359137758525 0.05475952244489562 0.08255214151795688 0.5528895192391758 0.38113093908160983 0.5476729388678953 1.0 0.46399393827532276 0.29037021206322067 0.13869109489901982 0.2725736101261888 0.339456581925569 0.005148580254709008 0.0010685732604113036 0.0 0.00013600023314325682 5.8285814204252924e-05 0.0005245723278382763 0.008451443059616674 0.6599022741181843 0.8674289155924267 0.5330723424097299 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.9428604734750975e-05 0.09913445565906684 0.0 0.0 0.0 0.0 0.0 0.0 
p2at_met_072.pcd 0.34896081899254183 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00022458662025209847 0.0 0.0 0.0004117421371288472 0.0001029355342822118 0.00024330217193977336 0.0023113706334278467 9.357775843837436e-06 0.0 0.0 0.0 6.550443090686206e-05 0.0008983464810083939 3.7431103375349745e-05 0.006166774281088871 0.00015908218934523644 0.01748968305213217 0.0 0.0013007308422934038 0.06139636731141742 0.30344459728811657 0.011444559857013184 0.0 0.0002807332753151231 0.0 0.5353583560259397 0.17424178621225306 0.14317397041071278 0.18746432347959538 0.6670690510279517 0.03836688095973349 0.49421221564058654 0.0 0.0 0.0 0.0 0.0 0.0 0.00015908218934523644 0.0027418283222443687 0.0006456865332247831 0.020867840131757485 0.00039302658544117236 0.0010667864461974678 0.010125113463032107 0.0007954109467261821 0.0012352264113865417 0.0030132038217156546 0.0092735558612429 0.0973115110000655 0.09285720969839889 0.3735998427893658 0.5173165641990212 1.0 0.6131589043916043 0.6908658749988302 0.05704500154403301 0.22722551304006064 0.004510447956729644 0.00026201772362744824 0.0 4.678887921918718e-05 0.0 0.00018715551687674872 0.00226458175420866 0.10826946651319914 0.34878302125150895 0.06350186687628084 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.008618511552174279 0.0 0.0 0.0 0.0 0.0 0.0 
p2at_met_073.pcd 0.3735359125637411 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.7403713952557477e-05 6.0912998833951166e-05 5.2211141857672424e-05 0.003123966654484067 2.6105570928836212e-05 0.0 9.572042673906612e-05 0.0004089872778851007 1.7403713952557477e-05 0.00014793156859673853 1.7403713952557477e-05 0.0 0.0 0.0 0.0 0.00024365199533580466 0.0 0.00042639099183765814 0.00011312414069162359 0.01220000348074279 8.701856976278738e-06 0.0003915835639325432 0.008945508971614542 0.17365425781861848 0.001461911972014828 0.0 0.00016533528254929601 0.0 0.12272228893645903 0.07976122104457091 0.006709131728710907 0.02839415931359752 0.2703579943960041 0.01868288692807045 0.02067561217563828 1.7403713952557477e-05 1.7403713952557477e-05 6.0912998833951166e-05 4.350928488139369e-05 0.0 4.350928488139369e-05 0.0007483596999599715 0.015819975982874747 0.003280600080057084 0.03378060878191406 0.0005047077046241668 0.0027410849475278023 0.0733392505960772 0.0005047077046241668 0.0005134095616004456 0.0013835952592283194 0.02839415931359752 0.29255643154249117 0.23232217755268975 0.6500287161280217 0.6249586661793627 0.606736977671035 1.0 0.7292417201830871 0.19487808698376233 0.6515428392418943 0.0015663342557301729 8.701856976278738e-05 0.0 1.7403713952557477e-05 0.0 3.4807427905114954e-05 0.0036634817870133487 0.2443307401799544 0.34255730172818877 0.3198541568770776 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.022711846708087506 0.0 8.701856976278738e-06 0.0 0.0 0.0 0.0 
p2at_met_074.pcd 0.36667545942143676 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.792754770069463e-05 0.0 5.2756528620416775e-05 0.0010111667985579882 0.00014947683109118088 9.672030247076409e-05 0.003156598962454937 0.0 0.0 0.0 0.0 0.0 7.913479293062516e-05 0.0 0.00019344060494152818 8.792754770069463e-06 0.003490723643717577 7.03420381605557e-05 0.0013452914798206279 0.1163809021366394 0.38579090829156776 0.05795304668952783 3.517101908027785e-05 0.0003517101908027785 0.0 0.595937747296228 0.32742460212784663 0.07533632286995516 0.010735953574254813 0.42563967290952254 0.010120460740349951 0.040332366130308626 0.0 0.0 0.0 0.0 0.0 0.0 2.6378264310208388e-05 0.002180603182977227 0.0006770421172953487 0.022667721797239075 4.396377385034731e-05 0.0001406840763211114 0.001406840763211114 0.00010551305724083355 1.7585509540138925e-05 0.00029895366218236175 0.0009847885342477798 0.10012309856678098 0.1430493273542601 0.22053987514288226 0.285193000967203 0.4724259210410622 0.7826518948386529 1.0 0.170632199067968 0.5514639936692166 0.028004923942671237 0.0003253319264925701 0.0 0.0 0.0 1.7585509540138925e-05 0.0010551305724083356 0.07425481403323661 0.17427239954277676 0.024355930713092413 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.004185351270553065 0.0 0.0 0.0 0.0 0.0 0.0 
p2at_met_075.pcd 0.3105405916861162 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00011564582939086188 0.0 0.0 3.153977165205324e-05 6.307954330410648e-05 2.1026514434702158e-05 0.0005992556613890115 1.0513257217351079e-05 4.2053028869404316e-05 0.0 0.0 0.0014928825248638534 0.2145440400344835 0.0001051325721735108 0.0194915788809689 0.00018923862991231943 0.07185811308059463 0.00032591097373788346 0.019060535335057506 0.029037616434323683 0.5983304947538847 0.3012994385920646 2.1026514434702158e-05 0.014056224899598393 3.153977165205324e-05 0.06356315313610462 0.028659139174499044 0.009377825437877163 0.004815071805546795 0.07344561492041464 0.013667234382556404 0.11919931033032655 0.0 0.0 0.0 0.0 0.0 0.0 6.307954330410648e-05 0.0016610946403414705 0.0009041401206921929 0.001839820013036439 0.00024180491599907483 0.0008515738346054375 0.0013351836666035872 0.00039950377425934105 0.0005782291469543094 0.0016821211547761727 0.001703147669210875 0.051146996362413 0.017010450177674045 0.020469311802182553 0.03348472423726319 0.03549275636577724 0.03424167875691247 0.038825458903677536 1.0 0.6077924262495006 0.31355789650749594 0.05515254736222376 0.00012615908660821296 0.0007149014907798734 0.0003679640026072878 0.01626400891524212 0.13735570554469187 0.13284551819844825 0.46627347084673776 0.07680985722996699 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.003027818078597111 0.0 0.0 0.0 0.0 0.0 0.0 
p2at_met_076.pcd 0.25742180134503784 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.0950744798977603e-05 0.00021998282038926485 0.0 2.0950744798977603e-05 0.00048186713037648486 6.285223439693281e-05 0.00014665521359284324 0.002859776665060443 3.1426117198466406e-05 1.0475372399488802e-05 0.0 1.0475372399488802e-05 0.00038758877878108564 0.12570446879386563 8.380297919591041e-05 0.016802497328780037 0.00026188430998722007 0.050124656931553914 6.285223439693281e-05 0.011135320860656597 0.1131863987764765 0.5748255850495485 0.23494165217573484 3.1426117198466406e-05 0.014696947476482789 2.0950744798977603e-05 0.1263958433722319 0.12140956611007521 0.037753242127757644 0.037753242127757644 0.09888751545117429 0.029666254635352288 0.06479017829083825 0.0 0.0 0.0 0.0 0.0 0.0 6.285223439693281e-05 0.0031845132094445957 0.00013617984119335442 0.008621231484779284 0.00042949026837904087 0.0019379438939054283 0.006107142108901971 0.0007332760679642161 0.0009951603779514361 0.003645429595022103 0.008107938237204333 0.05236638662504452 0.047139175797699606 0.08804550501770338 0.10492132995327984 0.1345142569818357 0.10918480651987178 0.11621378139992877 0.8657057258385535 1.0 0.2987052439714232 0.09901321991996816 3.1426117198466406e-05 0.00024093356518824243 8.380297919591041e-05 0.03506107142108902 0.15454316900965828 0.15728771657832435 0.3866983721271291 0.07207056210848296 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.007793677065219669 0.0 0.0 0.0 0.0 0.0 0.0 
p2at_met_077.pcd 0.16045348094528422 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00017032148179689163 0.0 0.0006067702789014264 9.580583351075154e-05 7.451564828614009e-05 0.010623802427081115 0.2530125612092825 0.0007558015754737066 0.003853523525654673 0.0002767724079199489 0.13656589312327017 0.0015328933361720247 0.006110283159463488 0.011102831594634873 0.14065360868639556 0.4349265488609751 0.005950606770278901 0.044379391100702575 0.002544177134341069 0.00431126250798382 0.0011177347242921013 0.0002767724079199489 0.00044709388971684054 0.0007238662976367894 0.00017032148179689163 0.0009580583351075154 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.193527783691718e-05 0.0 0.000234192037470726 0.0 0.0 0.00012774111134766872 1.0645092612305727e-05 7.451564828614009e-05 3.193527783691718e-05 0.00018096657440919736 0.001053864168618267 0.0006067702789014264 0.001128379816904407 0.001596763891845859 0.002033212688950394 0.0012135405578028529 0.002395145837768789 0.45172450500319355 0.24789227166276345 1.0 0.6122631466893762 0.00234192037470726 0.00351288056206089 0.0018096657440919736 0.12384500745156483 0.6327123695976155 0.0071854375133063655 0.05969767936981052 0.004332552693208431 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0003087076857568661 0.0 0.0 0.0 0.0 0.0 0.0 
p2at_met_078.pcd 0.3240315749794896 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 9.978048293753742e-05 0.0 0.011851704028914167 0.0006541164992571898 0.0005210758553404732 0.07553382558371582 0.06307235193685004 0.0049668507062240845 0.0014967072440630613 6.652032195835828e-05 0.017195503226235614 0.14357302822678994 0.0019845229384243554 0.0015188806847158474 0.010100002217344065 0.23378567152265017 0.01404687465353999 0.6985631610456995 0.2570677842080756 0.0004656422537085079 0.00018847424554868178 0.00022173440652786092 9.978048293753742e-05 0.00017738752522228874 4.4346881305572186e-05 0.00011086720326393046 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.4346881305572186e-05 0.0 0.0 4.4346881305572186e-05 0.0 5.543360163196523e-05 5.543360163196523e-05 9.978048293753742e-05 0.00015521408456950264 0.0003326016097917914 0.0003658617707709705 0.00022173440652786092 0.0002882547284862192 8.869376261114437e-05 0.0006541164992571898 0.08440320184483026 0.060455885939821284 0.29245659548992214 1.0 0.4010621078072685 0.19941683851083172 0.052129758974700104 0.11564557972460587 0.18530344353533337 0.010410430386483071 0.02303820483824475 0.0007538969821947271 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.00011086720326393046 0.0 0.0 0.0 0.0 0.0 0.0 
